category	status	severity	package	symbol	score	cpp_anchor	selfhost_anchor	cpp_br	cpp_lp	cpp_ret	cj_br	cj_lp	cj_ret	missing_calls
invented	current	P1	ast	declStableHash		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:97	-	-	-	-	-	-	-
invented	current	P1	ast	digitAt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Searcher.cj:313	-	-	-	-	-	-	-
invented	current	P1	ast	emitInvalidNodeDiagnostic		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:191	-	-	-	-	-	-	-
invented	current	P1	ast	enumDeclStableHash		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:130	-	-	-	-	-	-	-
invented	current	P1	ast	exprJoinExprs		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ExprNodes.cj:8	-	-	-	-	-	-	-
invented	current	P1	ast	exprJoinFuncArgs		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ExprNodes.cj:32	-	-	-	-	-	-	-
invented	current	P1	ast	exprJoinPatterns		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ExprNodes.cj:16	-	-	-	-	-	-	-
invented	current	P1	ast	exprJoinVarDecls		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ExprNodes.cj:24	-	-	-	-	-	-	-
invented	current	P1	ast	extendTypeArgsAllExported		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:301	-	-	-	-	-	-	-
invented	current	P1	ast	extendUpperBoundsAllExported		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:314	-	-	-	-	-	-	-
invented	current	P1	ast	fillZeroInt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Searcher.cj:329	-	-	-	-	-	-	-
invented	current	P1	ast	fillZeroUInt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Searcher.cj:321	-	-	-	-	-	-	-
invented	current	P1	ast	genericLowerBound		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:144	-	-	-	-	-	-	-
invented	current	P1	ast	getDirectAccessLevel		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Utils.cj:466	-	-	-	-	-	-	-
invented	current	P1	ast	getExprTarget		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Utils.cj:425	-	-	-	-	-	-	-
invented	current	P1	ast	getNodeValidatingStrategy		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:111	-	-	-	-	-	-	-
invented	current	P1	ast	getSizeDeclFromMembers		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Utils.cj:159	-	-	-	-	-	-	-
invented	current	P1	ast	groupsToString		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Comment.cj:77	-	-	-	-	-	-	-
invented	current	P1	ast	hasCoreClassDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:155	-	-	-	-	-	-	-
invented	current	P1	ast	hasCoreDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:151	-	-	-	-	-	-	-
invented	current	P1	ast	hasCoreEnumDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:176	-	-	-	-	-	-	-
invented	current	P1	ast	hasCoreInterfaceDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:162	-	-	-	-	-	-	-
invented	current	P1	ast	hasCoreStructDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:169	-	-	-	-	-	-	-
invented	current	P1	ast	hasExportedInheritedInterface		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:329	-	-	-	-	-	-	-
invented	current	P1	ast	hasIntegerLimit		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/IntLiteral.cj:88	-	-	-	-	-	-	-
invented	current	P1	ast	hasUnresolvedTypeVars		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:167	-	-	-	-	-	-	-
invented	current	P1	ast	hashCombine		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:89	-	-	-	-	-	-	-
invented	current	P1	ast	hashNominalTy		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:270	-	-	-	-	-	-	-
invented	current	P1	ast	hashTypeArgs		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:262	-	-	-	-	-	-	-
invented	current	P1	ast	indexOf		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ScopeManagerApi.cj:71	-	-	-	-	-	-	-
invented	current	P1	ast	insertByPosition		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Searcher.cj:881	-	-	-	-	-	-	-
invented	current	P1	ast	insertFeatureName		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ImportPackageNodes.cj:376	-	-	-	-	-	-	-
invented	current	P1	ast	insertInterfaceTyByName		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:269	-	-	-	-	-	-	-
invented	current	P1	ast	interfaceDeclStableHash		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Types.cj:116	-	-	-	-	-	-	-
invented	current	P1	ast	intersection		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Searcher.cj:300	-	-	-	-	-	-	-
invented	current	P1	ast	isExtendMemberExported		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:340	-	-	-	-	-	-	-
invented	current	P1	ast	isIdentByte		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:640	-	-	-	-	-	-	-
invented	current	P1	ast	isIgnoreKind		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:205	-	-	-	-	-	-	-
invented	current	P1	ast	isIgnoredTargetNode		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:200	-	-	-	-	-	-	-
invented	current	P1	ast	isNoneTyKind		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:215	-	-	-	-	-	-	-
invented	current	P1	ast	isOpenMemberDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:362	-	-	-	-	-	-	-
invented	current	P1	ast	joinFuncParamLists		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:387	-	-	-	-	-	-	-
invented	current	P1	ast	joinGenericConstraints		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:395	-	-	-	-	-	-	-
invented	current	P1	ast	joinPatternStrings		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PatternNodes.cj:6	-	-	-	-	-	-	-
invented	current	P1	ast	joinPatternTypeStrings		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PatternNodes.cj:14	-	-	-	-	-	-	-
invented	current	P1	ast	lastIndexOf		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ScopeManagerApi.cj:57	-	-	-	-	-	-	-
invented	current	P1	ast	linkageName		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1633	-	-	-	-	-	-	-
invented	current	P1	ast	makeMirrorPropFromVar		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Utils.cj:925	-	-	-	-	-	-	-
invented	current	P1	ast	makeNode		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Clone.cj:1515	-	-	-	-	-	-	-
invented	current	P1	ast	makeReferenceType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Create.cj:96	-	-	-	-	-	-	-
invented	current	P1	ast	markCompilerAdd		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Create.cj:38	-	-	-	-	-	-	-
invented	current	P1	ast	markImplicitCompilerAdd		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Create.cj:42	-	-	-	-	-	-	-
invented	current	P1	ast	markInvalid		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:104	-	-	-	-	-	-	-
invented	current	P1	ast	matchToken		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:474	-	-	-	-	-	-	-
invented	current	P1	ast	maxForKind		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/IntLiteral.cj:103	-	-	-	-	-	-	-
invented	current	P1	ast	minForKind		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/IntLiteral.cj:118	-	-	-	-	-	-	-
invented	current	P1	ast	modifierPrefix		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/DeclNodes.cj:376	-	-	-	-	-	-	-
invented	current	P1	ast	nodePtrText		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:209	-	-	-	-	-	-	-
invented	current	P1	ast	objectIdPtrText		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:194	-	-	-	-	-	-	-
invented	current	P1	ast	parseBoolean		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:482	-	-	-	-	-	-	-
invented	current	P1	ast	parsePositionTerm		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:558	-	-	-	-	-	-	-
invented	current	P1	ast	parseTerm		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:517	-	-	-	-	-	-	-
invented	current	P1	ast	parseUInt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:645	-	-	-	-	-	-	-
invented	current	P1	ast	parseUnary		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:503	-	-	-	-	-	-	-
invented	current	P1	ast	popValidRangeIfCurrent		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/ASTTypeValidator.cj:181	-	-	-	-	-	-	-
invented	current	P1	ast	printAnnotation		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1586	-	-	-	-	-	-	-
invented	current	P1	ast	printAnnotations		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:353	-	-	-	-	-	-	-
invented	current	P1	ast	printArrayExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1114	-	-	-	-	-	-	-
invented	current	P1	ast	printArrayLit		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1100	-	-	-	-	-	-	-
invented	current	P1	ast	printAsExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1280	-	-	-	-	-	-	-
invented	current	P1	ast	printAssignExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:944	-	-	-	-	-	-	-
invented	current	P1	ast	printBasic		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:268	-	-	-	-	-	-	-
invented	current	P1	ast	printBinaryExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:972	-	-	-	-	-	-	-
invented	current	P1	ast	printBlock		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1237	-	-	-	-	-	-	-
invented	current	P1	ast	printBlockOpt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:228	-	-	-	-	-	-	-
invented	current	P1	ast	printBuiltInDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:743	-	-	-	-	-	-	-
invented	current	P1	ast	printCallExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1037	-	-	-	-	-	-	-
invented	current	P1	ast	printClassBody		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1258	-	-	-	-	-	-	-
invented	current	P1	ast	printClassDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:633	-	-	-	-	-	-	-
invented	current	P1	ast	printCommandTypePattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1493	-	-	-	-	-	-	-
invented	current	P1	ast	printConstPattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1427	-	-	-	-	-	-	-
invented	current	P1	ast	printDefaultNode		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1607	-	-	-	-	-	-	-
invented	current	P1	ast	printDoWhileExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:934	-	-	-	-	-	-	-
invented	current	P1	ast	printEnumDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:670	-	-	-	-	-	-	-
invented	current	P1	ast	printEnumPattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1464	-	-	-	-	-	-	-
invented	current	P1	ast	printExceptTypePattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1473	-	-	-	-	-	-	-
invented	current	P1	ast	printExprOpt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:220	-	-	-	-	-	-	-
invented	current	P1	ast	printExtendDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:712	-	-	-	-	-	-	-
invented	current	P1	ast	printFeatureId		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1506	-	-	-	-	-	-	-
invented	current	P1	ast	printFeaturesDirective		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1523	-	-	-	-	-	-	-
invented	current	P1	ast	printFeaturesSet		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1512	-	-	-	-	-	-	-
invented	current	P1	ast	printFile		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:434	-	-	-	-	-	-	-
invented	current	P1	ast	printForInExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:911	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncArg		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1024	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncBody		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:554	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncBodyOpt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:252	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:512	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncParam		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:473	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncParamList		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:486	-	-	-	-	-	-	-
invented	current	P1	ast	printFuncType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1339	-	-	-	-	-	-	-
invented	current	P1	ast	printGeneric		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:361	-	-	-	-	-	-	-
invented	current	P1	ast	printGenericConstraint		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1403	-	-	-	-	-	-	-
invented	current	P1	ast	printGenericNode		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1416	-	-	-	-	-	-	-
invented	current	P1	ast	printGenericParamDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:467	-	-	-	-	-	-	-
invented	current	P1	ast	printIfAvailableExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1220	-	-	-	-	-	-	-
invented	current	P1	ast	printIfExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:755	-	-	-	-	-	-	-
invented	current	P1	ast	printImportContent		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1567	-	-	-	-	-	-	-
invented	current	P1	ast	printImportContentWithModifier		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1571	-	-	-	-	-	-	-
invented	current	P1	ast	printImportSpec		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1549	-	-	-	-	-	-	-
invented	current	P1	ast	printIncOrDecExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:955	-	-	-	-	-	-	-
invented	current	P1	ast	printInheritedTypes		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:732	-	-	-	-	-	-	-
invented	current	P1	ast	printInterfaceBody		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1250	-	-	-	-	-	-	-
invented	current	P1	ast	printInterfaceDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:652	-	-	-	-	-	-	-
invented	current	P1	ast	printInterpolationExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1082	-	-	-	-	-	-	-
invented	current	P1	ast	printInvalidDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:749	-	-	-	-	-	-	-
invented	current	P1	ast	printInvalidExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1233	-	-	-	-	-	-	-
invented	current	P1	ast	printInvalidPattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1500	-	-	-	-	-	-	-
invented	current	P1	ast	printInvalidType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1423	-	-	-	-	-	-	-
invented	current	P1	ast	printIsExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1272	-	-	-	-	-	-	-
invented	current	P1	ast	printJumpExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:906	-	-	-	-	-	-	-
invented	current	P1	ast	printLambdaExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1065	-	-	-	-	-	-	-
invented	current	P1	ast	printLambdaOpt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:260	-	-	-	-	-	-	-
invented	current	P1	ast	printLetPatternDestructor		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1181	-	-	-	-	-	-	-
invented	current	P1	ast	printLine		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:172	-	-	-	-	-	-	-
invented	current	P1	ast	printLitConstExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1073	-	-	-	-	-	-	-
invented	current	P1	ast	printMacroDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:498	-	-	-	-	-	-	-
invented	current	P1	ast	printMacroExpandDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:587	-	-	-	-	-	-	-
invented	current	P1	ast	printMacroExpandExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1302	-	-	-	-	-	-	-
invented	current	P1	ast	printMacroExpandParam		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:594	-	-	-	-	-	-	-
invented	current	P1	ast	printMacroInvocation		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:374	-	-	-	-	-	-	-
invented	current	P1	ast	printMainDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:543	-	-	-	-	-	-	-
invented	current	P1	ast	printMatchCase		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:766	-	-	-	-	-	-	-
invented	current	P1	ast	printMatchCaseOther		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:785	-	-	-	-	-	-	-
invented	current	P1	ast	printMatchExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:793	-	-	-	-	-	-	-
invented	current	P1	ast	printMemberAccess		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1011	-	-	-	-	-	-	-
invented	current	P1	ast	printModifier		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1601	-	-	-	-	-	-	-
invented	current	P1	ast	printModifiers		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:337	-	-	-	-	-	-	-
invented	current	P1	ast	printOptionType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1375	-	-	-	-	-	-	-
invented	current	P1	ast	printOptionalChainExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1173	-	-	-	-	-	-	-
invented	current	P1	ast	printOptionalExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1165	-	-	-	-	-	-	-
invented	current	P1	ast	printOverflow		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:981	-	-	-	-	-	-	-
invented	current	P1	ast	printPackage		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:410	-	-	-	-	-	-	-
invented	current	P1	ast	printPackageSpec		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1537	-	-	-	-	-	-	-
invented	current	P1	ast	printParenExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1058	-	-	-	-	-	-	-
invented	current	P1	ast	printParenType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1332	-	-	-	-	-	-	-
invented	current	P1	ast	printPattern		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/Query.cj:323	-	-	-	-	-	-	-
invented	current	P1	ast	printPatternOpt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:244	-	-	-	-	-	-	-
invented	current	P1	ast	printPerformExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:884	-	-	-	-	-	-	-
invented	current	P1	ast	printPointerExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1125	-	-	-	-	-	-	-
invented	current	P1	ast	printPrimaryCtorDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:534	-	-	-	-	-	-	-
invented	current	P1	ast	printPrimitiveType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1369	-	-	-	-	-	-	-
invented	current	P1	ast	printPrimitiveTypeExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1197	-	-	-	-	-	-	-
invented	current	P1	ast	printPropDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:573	-	-	-	-	-	-	-
invented	current	P1	ast	printQualifiedType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1392	-	-	-	-	-	-	-
invented	current	P1	ast	printQuoteExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1292	-	-	-	-	-	-	-
invented	current	P1	ast	printRangeExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:987	-	-	-	-	-	-	-
invented	current	P1	ast	printRefExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1154	-	-	-	-	-	-	-
invented	current	P1	ast	printRefType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1309	-	-	-	-	-	-	-
invented	current	P1	ast	printResumeExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:891	-	-	-	-	-	-	-
invented	current	P1	ast	printReturnExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:899	-	-	-	-	-	-	-
invented	current	P1	ast	printSpawnExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1201	-	-	-	-	-	-	-
invented	current	P1	ast	printStrInterpolationExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1089	-	-	-	-	-	-	-
invented	current	P1	ast	printStructBody		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1266	-	-	-	-	-	-	-
invented	current	P1	ast	printStructDecl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:692	-	-	-	-	-	-	-
invented	current	P1	ast	printSubscriptExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:999	-	-	-	-	-	-	-
invented	current	P1	ast	printSynchronizedExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1212	-	-	-	-	-	-	-
invented	current	P1	ast	printTarget		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:320	-	-	-	-	-	-	-
invented	current	P1	ast	printTargets		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:329	-	-	-	-	-	-	-
invented	current	P1	ast	printThisType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1363	-	-	-	-	-	-	-
invented	current	P1	ast	printThrowExpr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:877	-	-	-	-	-	-	-
invented	current	P1	ast	printTokenPart		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:1288	-	-	-	-	-	-	-
invented	current	P1	ast	printTokens		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	ast/src/PrintNode.cj:394	-	-	-	-	-	-	-
