selfhost_file	selfhost_line	selfhost_func	api	kind	current_overload	cpp_file	cpp_line	cpp_api	cpp_overload	mapping	migration	recommendation	b5657_five_set	batch	cpp_call	call
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	160	DiagConflictingAnnotation	DiagnoseRefactor	sema_foreign_name_conflicting_annotation	range	Sema/NativeFFI/ObjC/Utils/OCStructInheritanceCheckerImpl.cpp	48	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B012	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_annotation, declWithAnno, declWithAnnoRange, declWithAnno.identifier, anno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_annotation, MakeRange(anno.GetBegin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), anno.identifier.Val()])
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	165	DiagConflictingAnnotation	DiagnoseRefactor	sema_foreign_name_conflicting_derived_annotation	range	Sema/NativeFFI/ObjC/Utils/OCStructInheritanceCheckerImpl.cpp	51	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B012	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_derived_annotation, declWithAnno, MakeRange(declWithAnno.identifier), declWithAnno.identifier, anno->identifier, GetAnnoValue(anno))	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_derived_annotation, MakeRange(declWithAnno.identifier.Begin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), anno.identifier.Val(), GetAnnoValue(anno)])
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	173	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherAnno.GetBegin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different @"" + anno.identifier.Val())"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	176	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherDecl.identifier.Begin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different derived @"" + anno.identifier.Val() + "" '"" + GetAnnoValue(otherAnno) + ""'"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	181	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherDecl.identifier.Begin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' doesn't have a @"" + anno.identifier.Val())"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	185	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(checkingDecl.identifier.Begin(), checkingDecl.identifier.End()), ""While checking declaration '"" + checkingDecl.identifier.Val() + ""'"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	262	CheckAnnotation	DiagnoseRefactor	sema_foreign_name_appeared_in_child	range	Sema/NativeFFI/ObjC/Utils/OCStructInheritanceCheckerImpl.cpp	132	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B012	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_appeared_in_child, *child.decl, range, childAnno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_appeared_in_child, MakeRange(childAnno.getOrThrow().GetBegin(), childDecl.identifier.End()), arguments: [childAnno.getOrThrow().identifier.Val()])
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	186	DiagnoseParameterName	DiagnoseRefactor	sema_param_named_mismatched	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	101	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_param_named_mismatched, child, MakeRange(child.identifier))	DiagnoseRefactor( DiagKindRefactor.sema_param_named_mismatched, DeclIdentifierRange(child) )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	200	DiagnoseParameterName	AddHint	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	109	AddHint	range	function-ordinal	NO	keep-current	NO		"AddHint(MakeRange(childParam->GetIdentifierPos(), childParam->identifier), ""this named parameter conflicts with the corresponding positional parameter in the supertype"")"	"AddHint( ParamIdentifierRange(childParam), arguments: [ ""this named parameter conflicts with the corresponding positional parameter in the supertype"" ] )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	207	DiagnoseParameterName	AddHint	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	112	AddHint	range	function-ordinal	NO	keep-current	NO		"AddHint(MakeRange(childParam->GetIdentifierPos(), childParam->identifier), ""this positional parameter conflicts with the corresponding named parameter in the supertype"")"	"AddHint( ParamIdentifierRange(childParam), arguments: [ ""this positional parameter conflicts with the corresponding named parameter in the supertype"" ] )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	215	DiagnoseParameterName	AddHint	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	116	AddHint	range	function-ordinal	NO	keep-current	NO		"AddHint(MakeRange(childParam->GetIdentifierPos(), childParam->identifier), ""the corresponding parameter in the supertype is named '"" + parentParam->identifier + ""'"")"	"AddHint( ParamIdentifierRange(childParam), arguments: [ ""the corresponding parameter in the supertype is named '"" + parentParam.identifier.Val() + ""'"" ] )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	228	DiagnoseParameterName	AddNote	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	122	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(subDiag)	"AddNote(DeclIdentifierRange(parent), ""the corresponding function of the supertype is"")"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	255	DiagnoseWeakVisibility	DiagnoseRefactor	sema_weak_visibility	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	168	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_weak_visibility, range)	DiagnoseRefactor(DiagKindRefactor.sema_weak_visibility, range)
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	267	DiagnoseWeakVisibility	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			AddNote(childNote)
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	278	DiagnoseWeakVisibility	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			AddNote(parentNote)
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	387	DiagConflictingForeignName	DiagnoseRefactor	sema_foreign_name_conflicting_annotation	range	Sema/NativeFFI/Java/TypeCheck/InheritanceChecker.cpp	35	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_annotation, declWithAnno, declWithAnnoRange, declWithAnno.identifier, anno->identifier, anno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_annotation, MakeRange(annotation.GetBegin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), annotation.identifier.Val()] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	393	DiagConflictingForeignName	DiagnoseRefactor	sema_foreign_name_conflicting_derived_annotation	range	Sema/NativeFFI/Java/TypeCheck/InheritanceChecker.cpp	38	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_derived_annotation, declWithAnno, MakeRange(declWithAnno.identifier), declWithAnno.identifier, anno->identifier, GetAnnoValue(anno))	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_derived_annotation, DeclIdentifierRange(declWithAnno), arguments: [declWithAnno.identifier.Val(), annotation.identifier.Val(), GetAnnoValue(annotation)] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	403	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( MakeRange(otherValue.GetBegin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different @ForeignName"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	408	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(otherDecl), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different derived @ForeignName '"" + GetAnnoValue(otherValue) + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	415	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(otherDecl), ""Other declaration '"" + otherDecl.identifier.Val() + ""' doesn't have a @ForeignName"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	421	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(checkingDecl), ""While checking declaration '"" + checkingDecl.identifier.Val() + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	457	DiagConflictingAnnotation	DiagnoseRefactor	sema_foreign_name_conflicting_annotation	range	Sema/NativeFFI/ObjC/Utils/OCStructInheritanceCheckerImpl.cpp	48	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_annotation, declWithAnno, declWithAnnoRange, declWithAnno.identifier, anno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_annotation, MakeRange(annotation.GetBegin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), annotation.identifier.Val()] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	463	DiagConflictingAnnotation	DiagnoseRefactor	sema_foreign_name_conflicting_derived_annotation	range	Sema/NativeFFI/ObjC/Utils/OCStructInheritanceCheckerImpl.cpp	51	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_derived_annotation, declWithAnno, MakeRange(declWithAnno.identifier), declWithAnno.identifier, anno->identifier, GetAnnoValue(anno))	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_derived_annotation, DeclIdentifierRange(declWithAnno), arguments: [declWithAnno.identifier.Val(), annotation.identifier.Val(), GetAnnoValue(annotation)] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	473	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( MakeRange(otherValue.GetBegin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different @"" + annotation.identifier.Val() )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	479	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(otherDecl), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different derived @"" + annotation.identifier.Val() + "" '"" + GetAnnoValue(otherValue) + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	486	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(otherDecl), ""Other declaration '"" + otherDecl.identifier.Val() + ""' doesn't have a @"" + annotation.identifier.Val() )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	492	DiagConflictingAnnotation	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(checkingDecl), ""While checking declaration '"" + checkingDecl.identifier.Val() + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1139	DeterminingSkipExtendByInheritanceRelationship	DiagnoseRefactor	sema_extend_check_sequence_cannot_decide	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	619	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B046	DiagnoseRefactor(DiagKindRefactor::sema_extend_check_sequence_cannot_decide, curDecl)	DiagnoseRefactor( DiagKindRefactor.sema_extend_check_sequence_cannot_decide, DeclRange(curDecl) )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1144	DeterminingSkipExtendByInheritanceRelationship	AddNote	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	622	AddNote	range	function-ordinal	NO	keep-current	NO		"AddNote( MakeRange(ed.identifier), ""conflict with this extension, beacase of '"" + inherChainStr + ""'"")"	"AddNote( DeclIdentifierRange(otherExtend), ""conflict with this extension, beacase of '"" + inherChain + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1165	DeterminingSkipExtendByInheritanceRelationship	DiagnoseRefactor	sema_extend_check_sequence_cannot_decide	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	619	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B046	DiagnoseRefactor(DiagKindRefactor::sema_extend_check_sequence_cannot_decide, curDecl)	DiagnoseRefactor( DiagKindRefactor.sema_extend_check_sequence_cannot_decide, DeclRange(curDecl) )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1181	DeterminingSkipExtendByInheritanceRelationship	AddNote	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	634	AddNote	range	function-ordinal	NO	keep-current	NO		"AddNote(MakeRange(ed.identifier), ""conflict with this extension, beacase of '"" + lastInherStr + ""' and '"" + curInherStr + ""'"")"	"AddNote( DeclIdentifierRange(otherExtend), ""conflict with this extension, beacase of '"" + lastInherit + ""' and '"" + currentInherit + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1299	CheckExtendExportDependence	DiagnoseRefactor	sema_export_extend_depend_non_export_extend	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	667	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B013	DiagnoseRefactor( DiagKindRefactor::sema_export_extend_depend_non_export_extend, curDecl, interface.decl->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_export_extend_depend_non_export_extend, DeclRange(curDecl), arguments: [interfaceDecl.identifier.Val()] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1304	CheckExtendExportDependence	AddNote	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	668	AddNote	range	function-ordinal	NO	keep-current	NO		"AddNote(MakeRange(child.decl->outerDecl->begin, child.decl->outerDecl->end), ""following extension cannot be exported"")"	"AddNote(DeclRange(childOuter), ""following extension cannot be exported"")"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1756	DiagnoseIncompleteOverrideOrImpl	DiagnoseRefactor	sema_cannot_override	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	871	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B013	DiagnoseRefactor( DiagKindRefactor::sema_cannot_override, *checkingDecls[0], funcOrProp, child.decl->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_cannot_override, DeclRange(checkingDecl), arguments: [funcOrProp, childDecl.identifier.Val()] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1761	DiagnoseIncompleteOverrideOrImpl	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(childDecl), ""member "" + memberStr + "" conflict with that in "" + interfaceBeOverridden )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1769	DiagnoseIncompleteOverrideOrImpl	Diagnose	sema_interface_member_must_be_implemented_in_struct	position/range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	880	Diagnose	node	exact	YES	migrate-to-node	NO	B046	Diagnose(*checkingDecls[0], DiagKind::sema_interface_member_must_be_implemented_in_struct, funcOrProp, child.decl->identifier.Val(), classNameOverride)	Diagnose( checkingDecl.begin, checkingDecl.end, DiagKind.sema_interface_member_must_be_implemented_in_struct, args: [ DiagArgument(funcOrProp), DiagArgument(childDecl.identifier.Val()), DiagArgument(classNameOverride) ] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1779	DiagnoseIncompleteOverrideOrImpl	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote( DeclIdentifierRange(childDecl), ""member "" + memberStr + "" may not be visible to '"" + classNameOverride + ""'"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1829	DiagnoseForUnimplementedInterfaces	Diagnose	sema_interface_member_must_be_implemented	position/range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	880	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B046	Diagnose(*checkingDecls[0], DiagKind::sema_interface_member_must_be_implemented_in_struct, funcOrProp, child.decl->identifier.Val(), classNameOverride)	Diagnose( structDecl.begin, structDecl.end, DiagKind.sema_interface_member_must_be_implemented, args: [DiagArgument(DeclKindText(memberDecl)), DiagArgument(entry.name), DiagArgument(structName)] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1839	DiagnoseForUnimplementedInterfaces	DiagnoseRefactor	sema_inherit_abstract_class_static_unimplement_func	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	1006	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_inherit_abstract_class_static_unimplement_func, structDecl, structNameRange, structName, type, identifier)	DiagnoseRefactor( DiagKindRefactor.sema_inherit_abstract_class_static_unimplement_func, DeclRange(structDecl), arguments: [structName, DeclKindText(memberDecl), entry.name] )
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1856	DiagnoseForUnimplementedInterfaces	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(kind, DeclRange(structDecl), arguments: [structName])
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1871	DiagnoseForUnimplementedInterfaces	AddNote	<subdiagnostic>	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	1034	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B013	AddNote(*member->decl, note)	"AddNote( DeclRange(memberDecl), ""unimplemented ${abstractType} ${DeclKindText(memberDecl)} ${identifierName}"" )"
packages/sema/src/InheritanceChecker/StructInheritanceChecker.cj	1892	DiagnoseForConflictInheritance	DiagnoseRefactor	sema_inherit_super_member_kind_inconsistent	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	785	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B013	DiagnoseRefactor(DiagKindRefactor::sema_inherit_super_member_kind_inconsistent, decl, MakeRange(decl.identifier), identifier)	DiagnoseRefactor( DiagKindRefactor.sema_inherit_super_member_kind_inconsistent, DeclIdentifierRange(decl), arguments: [name] )
